[Current] DELIVERY - Takes(s): 9.2, Count: 22, TPM: 142.8, Sum(ms): 7244.9, Avg(ms): 328.5, 50th(ms): 268.4, 90th(ms): 469.8, 95th(ms): 503.3, 99th(ms): 738.2, 99.9th(ms): 738.2, Max(ms): 738.2
[Current] PAYMENT - Takes(s): 9.9, Count: 167, TPM: 1008.2, Sum(ms): 14755.2, Avg(ms): 88.3, 50th(ms): 75.5, 90th(ms): 134.2, 95th(ms): 201.3, 99th(ms): 302.0, 99.9th(ms): 520.1, Max(ms): 520.1
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 20, TPM: 123.5, Sum(ms): 139.2, Avg(ms): 6.9, 50th(ms): 5.8, 90th(ms): 8.9, 95th(ms): 13.1, 99th(ms): 19.9, 99.9th(ms): 19.9, Max(ms): 19.9
[Current] DELIVERY - Takes(s): 9.1, Count: 23, TPM: 151.0, Sum(ms): 7460.1, Avg(ms): 323.9, 50th(ms): 268.4, 90th(ms): 604.0, 95th(ms): 704.6, 99th(ms): 704.6, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] NEW_ORDER - Takes(s): 9.8, Count: 183, TPM: 1117.3, Sum(ms): 15875.7, Avg(ms): 86.7, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 201.3, 99th(ms): 285.2, 99.9th(ms): 402.7, Max(ms): 402.7
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 22, TPM: 134.4, Sum(ms): 74.0, Avg(ms): 3.4, 50th(ms): 3.7, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 6.8, 99.9th(ms): 6.8, Max(ms): 6.8
[Current] PAYMENT - Takes(s): 9.8, Count: 173, TPM: 1059.5, Sum(ms): 16382.7, Avg(ms): 94.5, 50th(ms): 75.5, 90th(ms): 151.0, 95th(ms): 234.9, 99th(ms): 369.1, 99.9th(ms): 402.7, Max(ms): 402.7
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 20, TPM: 122.2, Sum(ms): 107.4, Avg(ms): 5.4, 50th(ms): 5.2, 90th(ms): 6.3, 95th(ms): 6.3, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] DELIVERY - Takes(s): 9.7, Count: 11, TPM: 67.7, Sum(ms): 2855.2, Avg(ms): 260.4, 50th(ms): 260.0, 90th(ms): 285.2, 95th(ms): 285.2, 99th(ms): 318.8, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 241, TPM: 1447.5, Sum(ms): 21314.8, Avg(ms): 88.5, 50th(ms): 75.5, 90th(ms): 92.3, 95th(ms): 151.0, 99th(ms): 503.3, 99.9th(ms): 520.1, Max(ms): 520.1
[Current] ORDER_STATUS - Takes(s): 9.1, Count: 15, TPM: 98.9, Sum(ms): 49.8, Avg(ms): 3.3, 50th(ms): 3.1, 90th(ms): 5.2, 95th(ms): 5.2, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 9.9, Count: 186, TPM: 1126.2, Sum(ms): 15565.6, Avg(ms): 83.6, 50th(ms): 71.3, 90th(ms): 83.9, 95th(ms): 142.6, 99th(ms): 436.2, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] STOCK_LEVEL - Takes(s): 7.6, Count: 17, TPM: 133.5, Sum(ms): 94.3, Avg(ms): 5.5, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 8.9, 99th(ms): 13.1, 99.9th(ms): 13.1, Max(ms): 13.1
[Current] DELIVERY - Takes(s): 9.8, Count: 21, TPM: 128.6, Sum(ms): 6451.8, Avg(ms): 306.2, 50th(ms): 268.4, 90th(ms): 469.8, 95th(ms): 503.3, 99th(ms): 604.0, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 200, TPM: 1200.4, Sum(ms): 17510.3, Avg(ms): 87.6, 50th(ms): 75.5, 90th(ms): 130.0, 95th(ms): 192.9, 99th(ms): 251.7, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 9, TPM: 54.0, Sum(ms): 30.3, Avg(ms): 3.4, 50th(ms): 3.1, 90th(ms): 5.2, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] PAYMENT - Takes(s): 10.0, Count: 182, TPM: 1092.9, Sum(ms): 16070.4, Avg(ms): 88.2, 50th(ms): 75.5, 90th(ms): 142.6, 95th(ms): 209.7, 99th(ms): 302.0, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] STOCK_LEVEL - Takes(s): 9.2, Count: 16, TPM: 104.5, Sum(ms): 87.7, Avg(ms): 5.5, 50th(ms): 5.2, 90th(ms): 6.3, 95th(ms): 8.9, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] DELIVERY - Takes(s): 8.0, Count: 14, TPM: 105.0, Sum(ms): 4003.2, Avg(ms): 285.5, 50th(ms): 260.0, 90th(ms): 402.7, 95th(ms): 402.7, 99th(ms): 503.3, 99.9th(ms): 503.3, Max(ms): 503.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 220, TPM: 1324.0, Sum(ms): 19771.0, Avg(ms): 89.8, 50th(ms): 75.5, 90th(ms): 134.2, 95th(ms): 243.3, 99th(ms): 318.8, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 31, TPM: 187.9, Sum(ms): 84.9, Avg(ms): 2.7, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 9.9, Count: 179, TPM: 1081.2, Sum(ms): 15658.6, Avg(ms): 87.5, 50th(ms): 71.3, 90th(ms): 121.6, 95th(ms): 218.1, 99th(ms): 352.3, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 23, TPM: 141.0, Sum(ms): 124.3, Avg(ms): 5.4, 50th(ms): 5.2, 90th(ms): 8.4, 95th(ms): 8.9, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] DELIVERY - Takes(s): 10.0, Count: 26, TPM: 156.1, Sum(ms): 7350.4, Avg(ms): 282.8, 50th(ms): 260.0, 90th(ms): 335.5, 95th(ms): 453.0, 99th(ms): 453.0, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] NEW_ORDER - Takes(s): 9.9, Count: 218, TPM: 1326.9, Sum(ms): 17498.1, Avg(ms): 80.4, 50th(ms): 75.5, 90th(ms): 100.7, 95th(ms): 151.0, 99th(ms): 209.7, 99.9th(ms): 260.0, Max(ms): 260.0
[Current] ORDER_STATUS - Takes(s): 9.0, Count: 15, TPM: 99.8, Sum(ms): 40.7, Avg(ms): 2.8, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] PAYMENT - Takes(s): 10.0, Count: 189, TPM: 1134.7, Sum(ms): 15133.6, Avg(ms): 80.0, 50th(ms): 71.3, 90th(ms): 109.1, 95th(ms): 142.6, 99th(ms): 260.0, 99.9th(ms): 260.0, Max(ms): 260.0
[Current] STOCK_LEVEL - Takes(s): 8.1, Count: 17, TPM: 126.3, Sum(ms): 87.0, Avg(ms): 5.1, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 6.3, 99.9th(ms): 6.3, Max(ms): 6.3
[Current] DELIVERY - Takes(s): 9.4, Count: 22, TPM: 140.1, Sum(ms): 7225.1, Avg(ms): 328.3, 50th(ms): 285.2, 90th(ms): 503.3, 95th(ms): 520.1, 99th(ms): 805.3, 99.9th(ms): 805.3, Max(ms): 805.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 175, TPM: 1051.2, Sum(ms): 15238.2, Avg(ms): 87.1, 50th(ms): 75.5, 90th(ms): 117.4, 95th(ms): 167.8, 99th(ms): 302.0, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 26, TPM: 161.1, Sum(ms): 90.8, Avg(ms): 3.5, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 5.2, 99th(ms): 16.8, 99.9th(ms): 16.8, Max(ms): 16.8
[Current] PAYMENT - Takes(s): 10.0, Count: 196, TPM: 1177.9, Sum(ms): 17422.6, Avg(ms): 88.7, 50th(ms): 75.5, 90th(ms): 151.0, 95th(ms): 184.5, 99th(ms): 234.9, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] STOCK_LEVEL - Takes(s): 9.2, Count: 22, TPM: 143.0, Sum(ms): 112.1, Avg(ms): 5.1, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 6.3, 99.9th(ms): 6.3, Max(ms): 6.3
[Current] DELIVERY - Takes(s): 9.6, Count: 15, TPM: 94.0, Sum(ms): 4550.5, Avg(ms): 302.8, 50th(ms): 285.2, 90th(ms): 436.2, 95th(ms): 436.2, 99th(ms): 503.3, 99.9th(ms): 503.3, Max(ms): 503.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 204, TPM: 1226.7, Sum(ms): 17842.9, Avg(ms): 87.5, 50th(ms): 75.5, 90th(ms): 134.2, 95th(ms): 184.5, 99th(ms): 318.8, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 23, TPM: 138.8, Sum(ms): 78.5, Avg(ms): 3.4, 50th(ms): 3.7, 90th(ms): 5.2, 95th(ms): 6.3, 99th(ms): 6.3, 99.9th(ms): 6.3, Max(ms): 6.3
[Current] PAYMENT - Takes(s): 10.0, Count: 210, TPM: 1265.9, Sum(ms): 17357.0, Avg(ms): 82.6, 50th(ms): 75.5, 90th(ms): 117.4, 95th(ms): 142.6, 99th(ms): 302.0, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 24, TPM: 145.9, Sum(ms): 132.9, Avg(ms): 5.5, 50th(ms): 5.2, 90th(ms): 7.9, 95th(ms): 8.4, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] DELIVERY - Takes(s): 9.2, Count: 18, TPM: 117.5, Sum(ms): 5482.3, Avg(ms): 302.7, 50th(ms): 260.0, 90th(ms): 402.7, 95th(ms): 419.4, 99th(ms): 436.2, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 209, TPM: 1254.8, Sum(ms): 19265.8, Avg(ms): 92.4, 50th(ms): 75.5, 90th(ms): 134.2, 95th(ms): 209.7, 99th(ms): 503.3, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] ORDER_STATUS - Takes(s): 8.9, Count: 22, TPM: 148.4, Sum(ms): 65.9, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 4.7, 99th(ms): 6.8, 99.9th(ms): 6.8, Max(ms): 6.8
[Current] PAYMENT - Takes(s): 9.9, Count: 178, TPM: 1073.7, Sum(ms): 14284.2, Avg(ms): 80.1, 50th(ms): 71.3, 90th(ms): 88.1, 95th(ms): 121.6, 99th(ms): 243.3, 99.9th(ms): 671.1, Max(ms): 671.1
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 28, TPM: 171.9, Sum(ms): 167.4, Avg(ms): 5.9, 50th(ms): 5.8, 90th(ms): 8.4, 95th(ms): 9.4, 99th(ms): 13.6, 99.9th(ms): 13.6, Max(ms): 13.6
[Current] DELIVERY - Takes(s): 9.9, Count: 12, TPM: 73.0, Sum(ms): 4756.1, Avg(ms): 399.9, 50th(ms): 285.2, 90th(ms): 704.6, 95th(ms): 704.6, 99th(ms): 872.4, 99.9th(ms): 872.4, Max(ms): 872.4
[Current] NEW_ORDER - Takes(s): 9.7, Count: 151, TPM: 932.1, Sum(ms): 21062.0, Avg(ms): 140.0, 50th(ms): 83.9, 90th(ms): 251.7, 95th(ms): 335.5, 99th(ms): 570.4, 99.9th(ms): 1409.3, Max(ms): 1409.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 18, TPM: 109.5, Sum(ms): 52.6, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 4.2, 95th(ms): 4.2, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 9.7, Count: 109, TPM: 675.7, Sum(ms): 14608.2, Avg(ms): 133.9, 50th(ms): 75.5, 90th(ms): 234.9, 95th(ms): 302.0, 99th(ms): 1342.2, 99.9th(ms): 1409.3, Max(ms): 1409.3
[Current] STOCK_LEVEL - Takes(s): 8.9, Count: 10, TPM: 67.7, Sum(ms): 65.9, Avg(ms): 6.7, 50th(ms): 6.3, 90th(ms): 8.4, 95th(ms): 13.6, 99th(ms): 13.6, 99.9th(ms): 13.6, Max(ms): 13.6
[Current] DELIVERY - Takes(s): 9.2, Count: 17, TPM: 110.9, Sum(ms): 5878.4, Avg(ms): 346.6, 50th(ms): 302.0, 90th(ms): 385.9, 95th(ms): 570.4, 99th(ms): 906.0, 99.9th(ms): 906.0, Max(ms): 906.0
[Current] NEW_ORDER - Takes(s): 9.9, Count: 193, TPM: 1166.6, Sum(ms): 16915.3, Avg(ms): 87.5, 50th(ms): 75.5, 90th(ms): 113.2, 95th(ms): 142.6, 99th(ms): 352.3, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 9, TPM: 54.4, Sum(ms): 35.3, Avg(ms): 3.9, 50th(ms): 3.7, 90th(ms): 3.7, 95th(ms): 10.5, 99th(ms): 10.5, 99.9th(ms): 10.5, Max(ms): 10.5
[Current] PAYMENT - Takes(s): 10.0, Count: 184, TPM: 1109.5, Sum(ms): 17119.4, Avg(ms): 93.1, 50th(ms): 75.5, 90th(ms): 151.0, 95th(ms): 201.3, 99th(ms): 352.3, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] STOCK_LEVEL - Takes(s): 8.8, Count: 17, TPM: 116.3, Sum(ms): 97.4, Avg(ms): 5.8, 50th(ms): 5.8, 90th(ms): 6.3, 95th(ms): 8.4, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] DELIVERY - Takes(s): 9.3, Count: 21, TPM: 136.0, Sum(ms): 5261.8, Avg(ms): 250.3, 50th(ms): 251.7, 90th(ms): 268.4, 95th(ms): 285.2, 99th(ms): 285.2, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 205, TPM: 1231.3, Sum(ms): 16914.3, Avg(ms): 82.4, 50th(ms): 79.7, 90th(ms): 92.3, 95th(ms): 142.6, 99th(ms): 234.9, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 21, TPM: 127.2, Sum(ms): 62.2, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 10.0, Count: 223, TPM: 1342.1, Sum(ms): 17577.5, Avg(ms): 78.7, 50th(ms): 75.5, 90th(ms): 96.5, 95th(ms): 142.6, 99th(ms): 226.5, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] STOCK_LEVEL - Takes(s): 9.0, Count: 20, TPM: 132.8, Sum(ms): 176.8, Avg(ms): 8.9, 50th(ms): 5.8, 90th(ms): 5.8, 95th(ms): 6.3, 99th(ms): 79.7, 99.9th(ms): 79.7, Max(ms): 79.7
[Current] DELIVERY - Takes(s): 9.8, Count: 18, TPM: 110.0, Sum(ms): 5233.1, Avg(ms): 290.1, 50th(ms): 268.4, 90th(ms): 352.3, 95th(ms): 369.1, 99th(ms): 369.1, 99.9th(ms): 369.1, Max(ms): 369.1
