[Current] DELIVERY - Takes(s): 8.7, Count: 16, TPM: 110.9, Sum(ms): 4468.3, Avg(ms): 280.0, 50th(ms): 268.4, 90th(ms): 285.2, 95th(ms): 369.1, 99th(ms): 469.8, 99.9th(ms): 469.8, Max(ms): 469.8
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 22, TPM: 136.5, Sum(ms): 112.4, Avg(ms): 5.1, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 6.3, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] DELIVERY - Takes(s): 9.4, Count: 20, TPM: 127.3, Sum(ms): 6722.6, Avg(ms): 336.2, 50th(ms): 285.2, 90th(ms): 436.2, 95th(ms): 486.5, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 183, TPM: 1102.2, Sum(ms): 15976.9, Avg(ms): 87.3, 50th(ms): 75.5, 90th(ms): 142.6, 95th(ms): 184.5, 99th(ms): 218.1, 99.9th(ms): 243.3, Max(ms): 243.3
[Current] ORDER_STATUS - Takes(s): 9.3, Count: 13, TPM: 84.2, Sum(ms): 35.3, Avg(ms): 2.8, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] PAYMENT - Takes(s): 10.0, Count: 193, TPM: 1161.8, Sum(ms): 16971.9, Avg(ms): 87.8, 50th(ms): 75.5, 90th(ms): 159.4, 95th(ms): 176.2, 99th(ms): 226.5, 99.9th(ms): 268.4, Max(ms): 268.4
[Current] STOCK_LEVEL - Takes(s): 9.1, Count: 18, TPM: 119.3, Sum(ms): 90.1, Avg(ms): 5.0, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] DELIVERY - Takes(s): 9.0, Count: 21, TPM: 139.5, Sum(ms): 6276.2, Avg(ms): 299.8, 50th(ms): 260.0, 90th(ms): 436.2, 95th(ms): 503.3, 99th(ms): 671.1, 99.9th(ms): 671.1, Max(ms): 671.1
[Current] NEW_ORDER - Takes(s): 9.8, Count: 220, TPM: 1341.0, Sum(ms): 19148.0, Avg(ms): 87.2, 50th(ms): 79.7, 90th(ms): 117.4, 95th(ms): 192.9, 99th(ms): 268.4, 99.9th(ms): 268.4, Max(ms): 268.4
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 18, TPM: 110.1, Sum(ms): 51.8, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] PAYMENT - Takes(s): 9.8, Count: 176, TPM: 1076.6, Sum(ms): 14155.1, Avg(ms): 80.4, 50th(ms): 71.3, 90th(ms): 109.1, 95th(ms): 151.0, 99th(ms): 234.9, 99.9th(ms): 260.0, Max(ms): 260.0
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 22, TPM: 134.7, Sum(ms): 118.0, Avg(ms): 5.4, 50th(ms): 5.8, 90th(ms): 5.8, 95th(ms): 8.4, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] DELIVERY - Takes(s): 9.4, Count: 21, TPM: 134.6, Sum(ms): 6705.5, Avg(ms): 319.8, 50th(ms): 285.2, 90th(ms): 453.0, 95th(ms): 570.4, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 189, TPM: 1136.9, Sum(ms): 17197.8, Avg(ms): 90.9, 50th(ms): 75.5, 90th(ms): 125.8, 95th(ms): 159.4, 99th(ms): 352.3, 99.9th(ms): 402.7, Max(ms): 402.7
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 11, TPM: 67.9, Sum(ms): 32.4, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 10.0, Count: 189, TPM: 1134.1, Sum(ms): 15977.8, Avg(ms): 84.7, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 151.0, 99th(ms): 335.5, 99.9th(ms): 402.7, Max(ms): 402.7
[Current] STOCK_LEVEL - Takes(s): 9.3, Count: 27, TPM: 174.9, Sum(ms): 140.6, Avg(ms): 5.2, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 6.3, 99th(ms): 6.3, 99.9th(ms): 6.3, Max(ms): 6.3
[Current] DELIVERY - Takes(s): 9.0, Count: 15, TPM: 100.4, Sum(ms): 5062.2, Avg(ms): 338.6, 50th(ms): 285.2, 90th(ms): 520.1, 95th(ms): 520.1, 99th(ms): 771.8, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 189, TPM: 1134.2, Sum(ms): 18688.9, Avg(ms): 99.1, 50th(ms): 75.5, 90th(ms): 176.2, 95th(ms): 218.1, 99th(ms): 570.4, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] ORDER_STATUS - Takes(s): 8.4, Count: 14, TPM: 99.4, Sum(ms): 41.9, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 5.2, 95th(ms): 5.2, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 10.0, Count: 173, TPM: 1040.8, Sum(ms): 16052.9, Avg(ms): 92.9, 50th(ms): 75.5, 90th(ms): 125.8, 95th(ms): 268.4, 99th(ms): 318.8, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 13, TPM: 78.5, Sum(ms): 68.2, Avg(ms): 5.2, 50th(ms): 5.2, 90th(ms): 5.8, 95th(ms): 5.8, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] DELIVERY - Takes(s): 9.3, Count: 17, TPM: 109.3, Sum(ms): 4791.5, Avg(ms): 281.8, 50th(ms): 268.4, 90th(ms): 302.0, 95th(ms): 402.7, 99th(ms): 436.2, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 214, TPM: 1285.3, Sum(ms): 17944.7, Avg(ms): 83.7, 50th(ms): 75.5, 90th(ms): 104.9, 95th(ms): 151.0, 99th(ms): 234.9, 99.9th(ms): 402.7, Max(ms): 402.7
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 18, TPM: 110.0, Sum(ms): 52.5, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 10.0, Count: 202, TPM: 1212.6, Sum(ms): 16997.4, Avg(ms): 84.1, 50th(ms): 75.5, 90th(ms): 113.2, 95th(ms): 151.0, 99th(ms): 402.7, 99.9th(ms): 419.4, Max(ms): 419.4
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 29, TPM: 175.7, Sum(ms): 173.4, Avg(ms): 6.0, 50th(ms): 5.8, 90th(ms): 6.3, 95th(ms): 11.5, 99th(ms): 19.9, 99.9th(ms): 19.9, Max(ms): 19.9
[Current] DELIVERY - Takes(s): 8.2, Count: 13, TPM: 95.2, Sum(ms): 4270.1, Avg(ms): 328.8, 50th(ms): 268.4, 90th(ms): 486.5, 95th(ms): 486.5, 99th(ms): 671.1, 99.9th(ms): 671.1, Max(ms): 671.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 227, TPM: 1365.8, Sum(ms): 20398.9, Avg(ms): 89.8, 50th(ms): 79.7, 90th(ms): 134.2, 95th(ms): 167.8, 99th(ms): 218.1, 99.9th(ms): 469.8, Max(ms): 469.8
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 18, TPM: 109.9, Sum(ms): 47.3, Avg(ms): 2.6, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.7, 99th(ms): 5.8, 99.9th(ms): 5.8, Max(ms): 5.8
[Current] PAYMENT - Takes(s): 10.0, Count: 169, TPM: 1016.3, Sum(ms): 15233.7, Avg(ms): 90.3, 50th(ms): 75.5, 90th(ms): 130.0, 95th(ms): 167.8, 99th(ms): 402.7, 99.9th(ms): 486.5, Max(ms): 486.5
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 11, TPM: 66.0, Sum(ms): 59.6, Avg(ms): 5.5, 50th(ms): 5.2, 90th(ms): 6.3, 95th(ms): 6.3, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] DELIVERY - Takes(s): 8.3, Count: 21, TPM: 151.8, Sum(ms): 6939.5, Avg(ms): 330.2, 50th(ms): 268.4, 90th(ms): 570.4, 95th(ms): 570.4, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] NEW_ORDER - Takes(s): 9.9, Count: 197, TPM: 1188.1, Sum(ms): 18168.3, Avg(ms): 92.5, 50th(ms): 75.5, 90th(ms): 134.2, 95th(ms): 234.9, 99th(ms): 302.0, 99.9th(ms): 453.0, Max(ms): 453.0
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 14, TPM: 84.5, Sum(ms): 38.9, Avg(ms): 2.7, 50th(ms): 2.6, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] PAYMENT - Takes(s): 10.0, Count: 176, TPM: 1058.2, Sum(ms): 14552.8, Avg(ms): 82.8, 50th(ms): 75.5, 90th(ms): 109.1, 95th(ms): 151.0, 99th(ms): 201.3, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] STOCK_LEVEL - Takes(s): 8.8, Count: 11, TPM: 74.9, Sum(ms): 83.5, Avg(ms): 7.6, 50th(ms): 5.2, 90th(ms): 8.9, 95th(ms): 8.9, 99th(ms): 26.2, 99.9th(ms): 26.2, Max(ms): 26.2
[Current] DELIVERY - Takes(s): 9.9, Count: 20, TPM: 121.2, Sum(ms): 6694.5, Avg(ms): 332.6, 50th(ms): 285.2, 90th(ms): 486.5, 95th(ms): 520.1, 99th(ms): 771.8, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 213, TPM: 1279.2, Sum(ms): 19057.0, Avg(ms): 89.4, 50th(ms): 75.5, 90th(ms): 109.1, 95th(ms): 184.5, 99th(ms): 318.8, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 21, TPM: 127.7, Sum(ms): 62.0, Avg(ms): 3.0, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 7.3, 99.9th(ms): 7.3, Max(ms): 7.3
[Current] PAYMENT - Takes(s): 9.9, Count: 174, TPM: 1051.8, Sum(ms): 14132.5, Avg(ms): 81.1, 50th(ms): 71.3, 90th(ms): 88.1, 95th(ms): 130.0, 99th(ms): 243.3, 99.9th(ms): 536.9, Max(ms): 536.9
[Current] STOCK_LEVEL - Takes(s): 9.1, Count: 18, TPM: 118.7, Sum(ms): 166.9, Avg(ms): 9.3, 50th(ms): 5.2, 90th(ms): 8.9, 95th(ms): 9.4, 99th(ms): 75.5, 99.9th(ms): 75.5, Max(ms): 75.5
[Current] DELIVERY - Takes(s): 9.6, Count: 11, TPM: 68.9, Sum(ms): 3743.5, Avg(ms): 341.3, 50th(ms): 268.4, 90th(ms): 436.2, 95th(ms): 436.2, 99th(ms): 939.5, 99.9th(ms): 939.5, Max(ms): 939.5
